date,state,PRC,AVGT,MAXT,MINT
3/3/18,MO,2.34192037470726e-05,47.05882352941177,58.02290076335878,29.0381679389313
3/4/18,MO,0.00687793427230047,49.470588235294116,61.30534351145038,35.89312977099237
3/5/18,MO,0.3827743271221532,48.8235294117647,58.08029197080292,39.54744525547445
3/6/18,MO,0.03172995780590717,39.0,52.405797101449274,32.96376811594203
3/7/18,MO,0.008426724137931035,34.23529411764706,43.25757575757576,28.28787878787879
3/8/18,MO,0.000899122807017544,33.588235294117645,41.045801526717554,23.374045801526716
3/9/18,MO,0.0006798245614035087,42.23529411764706,47.708955223880594,24.437037037037037
3/15/18,MO,4.3956043956043955e-05,56.05882352941177,63.42424242424242,27.083333333333332
3/17/18,MO,0.1191705069124424,45.8235294117647,54.89393939393939,38.15151515151515
3/18/18,MO,0.006136363636363637,42.23529411764706,48.323076923076925,36.14728682170543
3/19/18,MO,0.20351230425055927,44.529411764705884,49.78102189781022,37.51798561151079
3/21/18,MO,0.010550847457627119,41.1764705882353,48.58646616541353,32.75373134328358
3/23/18,MO,0.007266666666666668,51.11764705882353,58.93129770992366,36.152671755725194
3/24/18,MO,0.14892201834862384,50.76470588235294,57.76377952755905,41.48412698412698
3/3/18,MS,0.00025157232704402514,53.11764705882353,67.27777777777777,38.0
3/4/18,MS,0.0022580645161290325,55.529411764705884,69.87037037037037,38.75925925925926
3/5/18,MS,0.1273170731707317,61.705882352941174,72.36206896551724,45.03508771929825
3/6/18,MS,0.9386702127659576,58.88235294117647,70.51785714285714,44.32142857142857
3/7/18,MS,0.0820125786163522,48.0,61.666666666666664,37.05555555555556
3/8/18,MS,6.329113924050633e-05,45.94117647058823,56.53703703703704,33.166666666666664
3/9/18,MS,0.0005128205128205128,50.470588235294116,61.94230769230769,33.48076923076923
3/15/18,MS,0.0,51.294117647058826,64.0,32.163636363636364
3/17/18,MS,0.6221142857142857,69.0,73.12962962962963,55.283018867924525
3/18/18,MS,0.10675000000000001,64.41176470588235,75.14285714285714,57.232142857142854
3/19/18,MS,0.43762711864406784,69.23529411764706,74.21818181818182,57.92727272727273
3/21/18,MS,0.007027027027027027,51.470588235294116,60.74074074074074,39.18518518518518
3/23/18,MS,0.00033112582781456954,58.94117647058823,70.39622641509433,40.0
3/24/18,MS,0.0011038961038961038,67.11764705882354,75.27777777777777,51.629629629629626
3/3/18,MT,0.04641509433962263,22.505555555555556,33.47569444444444,12.839721254355402
3/4/18,MT,0.11901197604790419,19.58888888888889,28.102389078498295,12.982876712328768
3/5/18,MT,0.11036697247706423,20.92222222222222,28.699324324324323,12.908474576271187
3/6/18,MT,0.02488888888888889,22.977777777777778,31.695501730103807,12.26388888888889
3/7/18,MT,0.018439490445859876,26.855555555555554,38.498257839721255,10.874125874125873
3/8/18,MT,0.06599358974358975,30.55,38.35664335664335,18.552447552447553
3/9/18,MT,0.09828125000000001,31.441340782122904,39.89895470383275,20.132867132867133
3/15/18,MT,0.11194444444444446,32.52777777777778,40.87972508591065,25.093425605536332
3/17/18,MT,0.07184952978056426,29.43888888888889,39.55972696245734,21.780068728522338
3/18/18,MT,0.09102803738317757,28.655555555555555,37.121212121212125,23.828282828282827
3/19/18,MT,0.061310975609756097,29.283333333333335,38.925925925925924,23.64527027027027
3/21/18,MT,0.011265822784810125,33.7,45.523972602739725,21.553264604810998
3/23/18,MT,0.09339622641509435,35.0,44.9612676056338,28.433098591549296
3/24/18,MT,0.07563333333333333,31.005555555555556,42.66083916083916,23.255244755244757
3/3/18,NC,0.0005314009661835748,45.23684210526316,55.78378378378378,34.29054054054054
3/4/18,NC,0.00044800000000000005,44.46153846153846,56.74657534246575,31.79054054054054
3/5/18,NC,0.00011182108626198082,43.0,57.152317880794705,29.350993377483444
3/6/18,NC,0.0658920539730135,43.30769230769231,53.729729729729726,31.644295302013422
3/7/18,NC,0.3959206798866855,42.94871794871795,50.40689655172414,34.289655172413795
3/8/18,NC,0.008135860979462875,36.35897435897436,47.730496453900706,27.85211267605634
